movie_id,cast_size,cast_member_list,cast_1,cast_2,cast_3,cast_4,cast_5
7978,14,"['Benicio del Toro', 'Anthony Hopkins', 'Emily Blunt', 'Hugo Weaving', 'Cristina Contes']",Benicio del Toro,Anthony Hopkins,Emily Blunt,Hugo Weaving,Cristina Contes
5559,25,"['Jerry Seinfeld', 'Renée Zellweger', 'Jim Cummings', 'Matthew Broderick', 'Patrick Warburton']",Jerry Seinfeld,Renée Zellweger,Jim Cummings,Matthew Broderick,Patrick Warburton
49444,32,"['Jack Black', 'Angelina Jolie', 'Dustin Hoffman', 'Gary Oldman', 'Jackie Chan']",Jack Black,Angelina Jolie,Dustin Hoffman,Gary Oldman,Jackie Chan
10196,21,"['Noah Ringer', 'Nicola Peltz', 'Jackson Rathbone', 'Dev Patel', 'Shaun Toub']",Noah Ringer,Nicola Peltz,Jackson Rathbone,Dev Patel,Shaun Toub
956,13,"['Tom Cruise', 'Philip Seymour Hoffman', 'Ving Rhames', 'Billy Crudup', 'Jonathan Rhys Meyers']",Tom Cruise,Philip Seymour Hoffman,Ving Rhames,Billy Crudup,Jonathan Rhys Meyers
117251,21,"['Channing Tatum', 'Jamie Foxx', 'Joey King', 'Maggie Gyllenhaal', 'Richard Jenkins']",Channing Tatum,Jamie Foxx,Joey King,Maggie Gyllenhaal,Richard Jenkins
50321,12,"['Seth Green', 'Joan Cusack', 'Dan Fogler', 'Breckin Meyer', 'Elisabeth Harnois']",Seth Green,Joan Cusack,Dan Fogler,Breckin Meyer,Elisabeth Harnois
11619,15,"['Hugh Jackman', 'Kate Winslet', 'Ian McKellen', 'Jean Reno', 'Bill Nighy']",Hugh Jackman,Kate Winslet,Ian McKellen,Jean Reno,Bill Nighy
266647,19,"['Levi Miller', 'Garrett Hedlund', 'Hugh Jackman', 'Rooney Mara', 'Amanda Seyfried']",Levi Miller,Garrett Hedlund,Hugh Jackman,Rooney Mara,Amanda Seyfried
82703,51,"['Ty Burrell', 'Max Charles', 'Ariel Winter', 'Allison Janney', 'Ellie Kemper']",Ty Burrell,Max Charles,Ariel Winter,Allison Janney,Ellie Kemper
652,20,"['Brad Pitt', 'Orlando Bloom', 'Eric Bana', 'Brian Cox', 'Sean Bean']",Brad Pitt,Orlando Bloom,Eric Bana,Brian Cox,Sean Bean
80321,12,"['Ben Stiller', 'Sacha Baron Cohen', 'David Schwimmer', 'Frances McDormand', 'Chris Rock']",Ben Stiller,Sacha Baron Cohen,David Schwimmer,Frances McDormand,Chris Rock
36669,21,"['Pierce Brosnan', 'Halle Berry', 'Rosamund Pike', 'Rick Yune', 'Toby Stephens']",Pierce Brosnan,Halle Berry,Rosamund Pike,Rick Yune,Toby Stephens
43074,75,"['Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon', 'Leslie Jones', 'Chris Hemsworth']",Melissa McCarthy,Kristen Wiig,Kate McKinnon,Leslie Jones,Chris Hemsworth
95,67,"['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck', 'Liv Tyler', 'Will Patton']",Bruce Willis,Billy Bob Thornton,Ben Affleck,Liv Tyler,Will Patton
608,23,"['Tommy Lee Jones', 'Will Smith', 'Rip Torn', 'Lara Flynn Boyle', 'Johnny Knoxville']",Tommy Lee Jones,Will Smith,Rip Torn,Lara Flynn Boyle,Johnny Knoxville
2310,30,"['Ray Winstone', 'Angelina Jolie', 'Anthony Hopkins', 'Robin Wright', 'John Malkovich']",Ray Winstone,Angelina Jolie,Anthony Hopkins,Robin Wright,John Malkovich
140300,34,"['Jack Black', 'Bryan Cranston', 'Dustin Hoffman', 'Angelina Jolie', 'J.K. Simmons']",Jack Black,Bryan Cranston,Dustin Hoffman,Angelina Jolie,J.K. Simmons
56292,16,"['Tom Cruise', 'Jeremy Renner', 'Simon Pegg', 'Paula Patton', 'Anil Kapoor']",Tom Cruise,Jeremy Renner,Simon Pegg,Paula Patton,Anil Kapoor
81188,16,"['Chris Pine', 'Alec Baldwin', 'Jude Law', 'Isla Fisher', 'Hugh Jackman']",Chris Pine,Alec Baldwin,Jude Law,Isla Fisher,Hugh Jackman
7552,15,"['Jim Carrey', 'Téa Leoni', 'Alec Baldwin', 'Richard Jenkins', 'Angie Harmon']",Jim Carrey,Téa Leoni,Alec Baldwin,Richard Jenkins,Angie Harmon
616,47,"['Tom Cruise', 'Ken Watanabe', 'William Atherton', 'Chad Lindberg', 'Billy Connolly']",Tom Cruise,Ken Watanabe,William Atherton,Chad Lindberg,Billy Connolly
147441,24,"['Christian Bale', 'Joel Edgerton', 'John Turturro', 'Aaron Paul', 'Ben Mendelsohn']",Christian Bale,Joel Edgerton,John Turturro,Aaron Paul,Ben Mendelsohn
13475,168,"['Chris Pine', 'Zachary Quinto', 'Leonard Nimoy', 'Eric Bana', 'Bruce Greenwood']",Chris Pine,Zachary Quinto,Leonard Nimoy,Eric Bana,Bruce Greenwood
557,71,"['Tobey Maguire', 'Willem Dafoe', 'Kirsten Dunst', 'James Franco', 'Cliff Robertson']",Tobey Maguire,Willem Dafoe,Kirsten Dunst,James Franco,Cliff Robertson
82702,17,"['Jay Baruchel', 'Gerard Butler', 'Kristen Wiig', 'Jonah Hill', 'Cate Blanchett']",Jay Baruchel,Gerard Butler,Kristen Wiig,Jonah Hill,Cate Blanchett
205584,41,"['Brenton Thwaites', 'Nikolaj Coster-Waldau', 'Gerard Butler', 'Courtney Eaton', 'Elodie Yung']",Brenton Thwaites,Nikolaj Coster-Waldau,Gerard Butler,Courtney Eaton,Elodie Yung
10048,23,"['Josh Lucas', 'Jessica Biel', 'Jamie Foxx', 'Sam Shepard', 'Richard Roxburgh']",Josh Lucas,Jessica Biel,Jamie Foxx,Sam Shepard,Richard Roxburgh
13183,35,"['Malin Åkerman', 'Billy Crudup', 'Carla Gugino', 'Jeffrey Dean Morgan', 'Patrick Wilson']",Malin Åkerman,Billy Crudup,Carla Gugino,Jeffrey Dean Morgan,Patrick Wilson
944,21,"['Mel Gibson', 'Danny Glover', 'Joe Pesci', 'Rene Russo', 'Jet Li']",Mel Gibson,Danny Glover,Joe Pesci,Rene Russo,Jet Li
1927,16,"['Eric Bana', 'Jennifer Connelly', 'Sam Elliott', 'Josh Lucas', 'Nick Nolte']",Eric Bana,Jennifer Connelly,Sam Elliott,Josh Lucas,Nick Nolte
72559,20,"['Dwayne Johnson', 'D.J. Cotrona', 'Adrianne Palicki', 'Bruce Willis', 'Ray Park']",Dwayne Johnson,D.J. Cotrona,Adrianne Palicki,Bruce Willis,Ray Park
7364,16,"['Matthew McConaughey', 'Penélope Cruz', 'Steve Zahn', 'William H. Macy', 'Lennie James']",Matthew McConaughey,Penélope Cruz,Steve Zahn,William H. Macy,Lennie James
2114,9,"['Donald Sutherland', 'Ming-Na Wen', 'Alec Baldwin', 'Ving Rhames', 'Steve Buscemi']",Donald Sutherland,Ming-Na Wen,Alec Baldwin,Ving Rhames,Steve Buscemi
1771,56,"['Chris Evans', 'Hugo Weaving', 'Tommy Lee Jones', 'Hayley Atwell', 'Sebastian Stan']",Chris Evans,Hugo Weaving,Tommy Lee Jones,Hayley Atwell,Sebastian Stan
36643,20,"['Pierce Brosnan', 'Sophie Marceau', 'Robert Carlyle', 'Denise Richards', 'Robbie Coltrane']",Pierce Brosnan,Sophie Marceau,Robert Carlyle,Denise Richards,Robbie Coltrane
8619,26,"['Russell Crowe', 'Paul Bettany', ""James D'Arcy"", 'Billy Boyd', 'Joseph Morgan']",Russell Crowe,Paul Bettany,James D'Arcy,Billy Boyd,Joseph Morgan
50620,56,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Peter Facinelli', 'Elizabeth Reaser']",Kristen Stewart,Robert Pattinson,Taylor Lautner,Peter Facinelli,Elizabeth Reaser
65759,26,"['Elijah Wood', 'Robin Williams', 'Pink', 'E.G. Daily', 'Johnny A. Sanchez']",Elijah Wood,Robin Williams,Pink,E.G. Daily,Johnny A. Sanchez
1724,68,"['Edward Norton', 'Liv Tyler', 'Tim Roth', 'William Hurt', 'Tim Blake Nelson']",Edward Norton,Liv Tyler,Tim Roth,William Hurt,Tim Blake Nelson
267935,23,"['Ruby Barnhill', 'Mark Rylance', 'Rebecca Hall', 'Jemaine Clement', 'Bill Hader']",Ruby Barnhill,Mark Rylance,Rebecca Hall,Jemaine Clement,Bill Hader
281957,19,"['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter', 'Domhnall Gleeson', 'Paul Anderson']",Leonardo DiCaprio,Tom Hardy,Will Poulter,Domhnall Gleeson,Paul Anderson
77950,12,"['Ryan Reynolds', 'Paul Giamatti', 'Michael Peña', 'Samuel L. Jackson', 'Luis Guzmán']",Ryan Reynolds,Paul Giamatti,Michael Peña,Samuel L. Jackson,Luis Guzmán
44896,17,"['Johnny Depp', 'Isla Fisher', 'Ned Beatty', 'Bill Nighy', 'Alfred Molina']",Johnny Depp,Isla Fisher,Ned Beatty,Bill Nighy,Alfred Molina
270946,16,"['Tom McGrath', 'Chris Miller', 'Christopher Knights', 'Conrad Vernon', 'John Malkovich']",Tom McGrath,Chris Miller,Christopher Knights,Conrad Vernon,John Malkovich
2503,46,"['Matt Damon', 'Julia Stiles', 'David Strathairn', 'Scott Glenn', 'Paddy Considine']",Matt Damon,Julia Stiles,David Strathairn,Scott Glenn,Paddy Considine
9502,26,"['Jack Black', 'Dustin Hoffman', 'Angelina Jolie', 'Jackie Chan', 'Lucy Liu']",Jack Black,Dustin Hoffman,Angelina Jolie,Jackie Chan,Lucy Liu
102899,65,"['Paul Rudd', 'Michael Douglas', 'Evangeline Lilly', 'Corey Stoll', 'Bobby Cannavale']",Paul Rudd,Michael Douglas,Evangeline Lilly,Corey Stoll,Bobby Cannavale
101299,52,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks']",Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks
228161,11,"['Jim Parsons', 'Rihanna', 'Steve Martin', 'Jennifer Lopez', 'Matt Jones']",Jim Parsons,Rihanna,Steve Martin,Jennifer Lopez,Matt Jones
74,29,"['Tom Cruise', 'Dakota Fanning', 'Miranda Otto', 'Justin Chatwin', 'Tim Robbins']",Tom Cruise,Dakota Fanning,Miranda Otto,Justin Chatwin,Tim Robbins
8961,21,"['Martin Lawrence', 'Will Smith', 'Jordi Mollà', 'Gabrielle Union', 'Peter Stormare']",Martin Lawrence,Will Smith,Jordi Mollà,Gabrielle Union,Peter Stormare
417859,25,"['Antonio Banderas', 'Salma Hayek', 'Zach Galifianakis', 'Billy Bob Thornton', 'Amy Sedaris']",Antonio Banderas,Salma Hayek,Zach Galifianakis,Billy Bob Thornton,Amy Sedaris
27576,42,"['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor', 'Daniel Olbrychski', 'August Diehl']",Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,Daniel Olbrychski,August Diehl
86834,18,"['Russell Crowe', 'Jennifer Connelly', 'Emma Watson', 'Logan Lerman', 'Anthony Hopkins']",Russell Crowe,Jennifer Connelly,Emma Watson,Logan Lerman,Anthony Hopkins
17578,16,"['Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Nick Frost', 'Simon Pegg']",Jamie Bell,Andy Serkis,Daniel Craig,Nick Frost,Simon Pegg
673,51,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Gary Oldman', 'David Thewlis']",Daniel Radcliffe,Rupert Grint,Emma Watson,Gary Oldman,David Thewlis
6972,45,"['Nicole Kidman', 'Hugh Jackman', 'Essie Davis', 'David Wenham', 'Bryan Brown']",Nicole Kidman,Hugh Jackman,Essie Davis,David Wenham,Bryan Brown
82700,19,"['Jaden Smith', 'Will Smith', 'Sophie Okonedo', 'Zoë Kravitz', 'Glenn Morshower']",Jaden Smith,Will Smith,Sophie Okonedo,Zoë Kravitz,Glenn Morshower
10567,10,"['D. B. Sweeney', 'Alfre Woodard', 'Ossie Davis', 'Max Casella', 'Hayden Panettiere']",D. B. Sweeney,Alfre Woodard,Ossie Davis,Max Casella,Hayden Panettiere
181533,26,"['Ben Stiller', 'Rami Malek', 'Rebel Wilson', 'Robin Williams', 'Owen Wilson']",Ben Stiller,Rami Malek,Rebel Wilson,Robin Williams,Owen Wilson
38055,23,"['Will Ferrell', 'Brad Pitt', 'Tina Fey', 'Jonah Hill', 'David Cross']",Will Ferrell,Brad Pitt,Tina Fey,Jonah Hill,David Cross
671,58,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Richard Harris', 'Tom Felton']",Daniel Radcliffe,Rupert Grint,Emma Watson,Richard Harris,Tom Felton
49524,35,"['Jeff Bridges', 'Ryan Reynolds', 'Kevin Bacon', 'Stephanie Szostak', 'Mary-Louise Parker']",Jeff Bridges,Ryan Reynolds,Kevin Bacon,Stephanie Szostak,Mary-Louise Parker
22,70,"['Johnny Depp', 'Geoffrey Rush', 'Orlando Bloom', 'Keira Knightley', 'Jack Davenport']",Johnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley,Jack Davenport
131631,54,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Donald Sutherland']",Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Donald Sutherland
591,18,"['Tom Hanks', 'Audrey Tautou', 'Ian McKellen', 'Paul Bettany', 'Jean Reno']",Tom Hanks,Audrey Tautou,Ian McKellen,Paul Bettany,Jean Reno
172385,21,"['Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann', 'Jamie Foxx', 'Andy García']",Jesse Eisenberg,Anne Hathaway,Leslie Mann,Jamie Foxx,Andy García
36658,31,"['Patrick Stewart', 'Hugh Jackman', 'Ian McKellen', 'Halle Berry', 'Famke Janssen']",Patrick Stewart,Hugh Jackman,Ian McKellen,Halle Berry,Famke Janssen
51497,36,"['Vin Diesel', 'Paul Walker', 'Jordana Brewster', 'Tyrese Gibson', 'Ludacris']",Vin Diesel,Paul Walker,Jordana Brewster,Tyrese Gibson,Ludacris
58574,25,"['Robert Downey Jr.', 'Jude Law', 'Jared Harris', 'Noomi Rapace', 'Kelly Reilly']",Robert Downey Jr.,Jude Law,Jared Harris,Noomi Rapace,Kelly Reilly
18823,35,"['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes', 'Gemma Arterton', 'Jason Flemyng']",Sam Worthington,Liam Neeson,Ralph Fiennes,Gemma Arterton,Jason Flemyng
861,21,"['Arnold Schwarzenegger', 'Sharon Stone', 'Rachel Ticotin', 'Ronny Cox', 'Michael Ironside']",Arnold Schwarzenegger,Sharon Stone,Rachel Ticotin,Ronny Cox,Michael Ironside
1911,19,"['Antonio Banderas', 'Vladimir Kulich', 'Dennis Storhøi', 'Daniel Southern', 'Clive Russell']",Antonio Banderas,Vladimir Kulich,Dennis Storhøi,Daniel Southern,Clive Russell
49040,31,"['Jeremy Renner', 'Rachel Weisz', 'Edward Norton', 'Scott Glenn', 'Stacy Keach']",Jeremy Renner,Rachel Weisz,Edward Norton,Scott Glenn,Stacy Keach
415,14,"['George Clooney', ""Chris O'Donnell"", 'Arnold Schwarzenegger', 'Uma Thurman', 'Alicia Silverstone']",George Clooney,Chris O'Donnell,Arnold Schwarzenegger,Uma Thurman,Alicia Silverstone
8871,17,"['Jim Carrey', 'Taylor Momsen', 'Jeffrey Tambor', 'Christine Baranski', 'Bill Irwin']",Jim Carrey,Taylor Momsen,Jeffrey Tambor,Christine Baranski,Bill Irwin
435,27,"['Dennis Quaid', 'Jake Gyllenhaal', 'Emmy Rossum', 'Dash Mihok', 'Jay O. Sanders']",Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,Dash Mihok,Jay O. Sanders
955,17,"['Tom Cruise', 'Dougray Scott', 'Thandie Newton', 'Ving Rhames', 'Richard Roxburgh']",Tom Cruise,Dougray Scott,Thandie Newton,Ving Rhames,Richard Roxburgh
2133,28,"['George Clooney', 'Mark Wahlberg', 'Diane Lane', 'John C. Reilly', 'William Fichtner']",George Clooney,Mark Wahlberg,Diane Lane,John C. Reilly,William Fichtner
1979,18,"['Ioan Gruffudd', 'Jessica Alba', 'Chris Evans', 'Michael Chiklis', 'Julian McMahon']",Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis,Julian McMahon
87827,21,"['Suraj Sharma', 'Irrfan Khan', 'Ayush Tandon', 'Gautam Belur', 'Adil Hussain']",Suraj Sharma,Irrfan Khan,Ayush Tandon,Gautam Belur,Adil Hussain
1250,19,"['Nicolas Cage', 'Eva Mendes', 'Wes Bentley', 'Donal Logue', 'Sam Elliott']",Nicolas Cage,Eva Mendes,Wes Bentley,Donal Logue,Sam Elliott
324668,208,"['Matt Damon', 'Alicia Vikander', 'Tommy Lee Jones', 'Vincent Cassel', 'Julia Stiles']",Matt Damon,Alicia Vikander,Tommy Lee Jones,Vincent Cassel,Julia Stiles
9471,24,"['Cameron Diaz', 'Drew Barrymore', 'Lucy Liu', 'Bernie Mac', 'Robert Patrick']",Cameron Diaz,Drew Barrymore,Lucy Liu,Bernie Mac,Robert Patrick
70981,26,"['Noomi Rapace', 'Michael Fassbender', 'Guy Pearce', 'Idris Elba', 'Logan Marshall-Green']",Noomi Rapace,Michael Fassbender,Guy Pearce,Idris Elba,Logan Marshall-Green
10996,14,"['Michael J. Fox', 'Geena Davis', 'Hugh Laurie', 'Jonathan Lipnicki', 'Anna Hoelck']",Michael J. Fox,Geena Davis,Hugh Laurie,Jonathan Lipnicki,Anna Hoelck
68724,24,"['Matt Damon', 'Jodie Foster', 'Sharlto Copley', 'Alice Braga', 'Diego Luna']",Matt Damon,Jodie Foster,Sharlto Copley,Alice Braga,Diego Luna
2789,19,"['Vin Diesel', 'Thandie Newton', 'Karl Urban', 'Colm Feore', 'Linus Roache']",Vin Diesel,Thandie Newton,Karl Urban,Colm Feore,Linus Roache
97020,16,"['Joel Kinnaman', 'Gary Oldman', 'Michael Keaton', 'Abbie Cornish', 'Jackie Earle Haley']",Joel Kinnaman,Gary Oldman,Michael Keaton,Abbie Cornish,Jackie Earle Haley
7459,26,"['Emile Hirsch', 'Christina Ricci', 'Matthew Fox', 'Susan Sarandon', 'Scott Porter']",Emile Hirsch,Christina Ricci,Matthew Fox,Susan Sarandon,Scott Porter
42888,16,"['Reese Witherspoon', 'Paul Rudd', 'Owen Wilson', 'Jack Nicholson', 'Kathryn Hahn']",Reese Witherspoon,Paul Rudd,Owen Wilson,Jack Nicholson,Kathryn Hahn
37834,19,"['Tom Cruise', 'Cameron Diaz', 'Peter Sarsgaard', 'Viola Davis', 'Jordi Mollà']",Tom Cruise,Cameron Diaz,Peter Sarsgaard,Viola Davis,Jordi Mollà
75612,15,"['Tom Cruise', 'Morgan Freeman', 'Olga Kurylenko', 'Andrea Riseborough', 'Nikolaj Coster-Waldau']",Tom Cruise,Morgan Freeman,Olga Kurylenko,Andrea Riseborough,Nikolaj Coster-Waldau
1895,60,"['Ewan McGregor', 'Natalie Portman', 'Hayden Christensen', 'Ian McDiarmid', 'Samuel L. Jackson']",Ewan McGregor,Natalie Portman,Hayden Christensen,Ian McDiarmid,Samuel L. Jackson
1894,42,"['Ewan McGregor', 'Natalie Portman', 'Hayden Christensen', 'Ian McDiarmid', 'Samuel L. Jackson']",Ewan McGregor,Natalie Portman,Hayden Christensen,Ian McDiarmid,Samuel L. Jackson
585,53,"['John Goodman', 'Billy Crystal', 'Mary Gibbs', 'Steve Buscemi', 'James Coburn']",John Goodman,Billy Crystal,Mary Gibbs,Steve Buscemi,James Coburn
76170,22,"['Hugh Jackman', 'Hiroyuki Sanada', 'Famke Janssen', 'Will Yun Lee', 'Tao Okamoto']",Hugh Jackman,Hiroyuki Sanada,Famke Janssen,Will Yun Lee,Tao Okamoto
1893,58,"['Liam Neeson', 'Ewan McGregor', 'Natalie Portman', 'Jake Lloyd', 'Ian McDiarmid']",Liam Neeson,Ewan McGregor,Natalie Portman,Jake Lloyd,Ian McDiarmid
49519,8,"['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Cloris Leachman']",Nicolas Cage,Emma Stone,Ryan Reynolds,Catherine Keener,Cloris Leachman
2395,26,"['Clovis Cornillac', 'Gérard Depardieu', 'Franck Dubosc', 'José Garcia', 'Stéphane Rousseau']",Clovis Cornillac,Gérard Depardieu,Franck Dubosc,José Garcia,Stéphane Rousseau
12100,10,"['Nicolas Cage', 'Adam Beach', 'Peter Stormare', 'Noah Emmerich', 'Mark Ruffalo']",Nicolas Cage,Adam Beach,Peter Stormare,Noah Emmerich,Mark Ruffalo
290595,42,"['Chris Hemsworth', 'Charlize Theron', 'Emily Blunt', 'Jessica Chastain', 'Nick Frost']",Chris Hemsworth,Charlize Theron,Emily Blunt,Jessica Chastain,Nick Frost
98566,28,"['Megan Fox', 'Will Arnett', 'William Fichtner', 'Alan Ritchson', 'Noel Fisher']",Megan Fox,Will Arnett,William Fichtner,Alan Ritchson,Noel Fisher
49047,7,"['Sandra Bullock', 'George Clooney', 'Ed Harris', 'Orto Ignatiussen', 'Phaldut Sharma']",Sandra Bullock,George Clooney,Ed Harris,Orto Ignatiussen,Phaldut Sharma
9619,16,"['Pierce Brosnan', 'Linda Hamilton', 'Jamie Renée Smith', 'Jeremy Foley', 'Elizabeth Hoffman']",Pierce Brosnan,Linda Hamilton,Jamie Renée Smith,Jeremy Foley,Elizabeth Hoffman
308531,25,"['Megan Fox', 'Stephen Amell', 'Will Arnett', 'Laura Linney', 'Pete Ploszek']",Megan Fox,Stephen Amell,Will Arnett,Laura Linney,Pete Ploszek
166424,28,"['Miles Teller', 'Kate Mara', 'Michael B. Jordan', 'Jamie Bell', 'Toby Kebbell']",Miles Teller,Kate Mara,Michael B. Jordan,Jamie Bell,Toby Kebbell
1593,21,"['Ben Stiller', 'Jake Cherry', 'Carla Gugino', 'Robin Williams', 'Dick Van Dyke']",Ben Stiller,Jake Cherry,Carla Gugino,Robin Williams,Dick Van Dyke
254128,45,"['Dwayne Johnson', 'Alexandra Daddario', 'Carla Gugino', 'Ioan Gruffudd', 'Archie Panjabi']",Dwayne Johnson,Alexandra Daddario,Carla Gugino,Ioan Gruffudd,Archie Panjabi
714,34,"['Pierce Brosnan', 'Jonathan Pryce', 'Michelle Yeoh', 'Teri Hatcher', 'Ricky Jay']",Pierce Brosnan,Jonathan Pryce,Michelle Yeoh,Teri Hatcher,Ricky Jay
2024,21,"['Mel Gibson', 'Heath Ledger', 'Joely Richardson', 'Jason Isaacs', 'Tchéky Karyo']",Mel Gibson,Heath Ledger,Joely Richardson,Jason Isaacs,Tchéky Karyo
163,27,"['George Clooney', 'Brad Pitt', 'Catherine Zeta-Jones', 'Julia Roberts', 'Andy García']",George Clooney,Brad Pitt,Catherine Zeta-Jones,Julia Roberts,Andy García
787,15,"['Angelina Jolie', 'Brad Pitt', 'Vince Vaughn', 'Adam Brody', 'Kerry Washington']",Angelina Jolie,Brad Pitt,Vince Vaughn,Adam Brody,Kerry Washington
262500,24,"['Shailene Woodley', 'Theo James', 'Kate Winslet', 'Ansel Elgort', 'Miles Teller']",Shailene Woodley,Theo James,Kate Winslet,Ansel Elgort,Miles Teller
2567,65,"['Leonardo DiCaprio', 'Cate Blanchett', 'Kate Beckinsale', 'John C. Reilly', 'Alec Baldwin']",Leonardo DiCaprio,Cate Blanchett,Kate Beckinsale,John C. Reilly,Alec Baldwin
38745,16,"['Jack Black', 'Amanda Peet', 'Emily Blunt', 'Jason Segel', ""Chris O'Dowd""]",Jack Black,Amanda Peet,Emily Blunt,Jason Segel,Chris O'Dowd
40805,13,"['Seth Rogen', 'Jay Chou', 'Christoph Waltz', 'Cameron Diaz', 'Edward Furlong']",Seth Rogen,Jay Chou,Christoph Waltz,Cameron Diaz,Edward Furlong
53182,42,"['Sullivan Stapleton', 'Eva Green', 'Lena Headey', 'Callan Mulvey', 'David Wenham']",Sullivan Stapleton,Eva Green,Lena Headey,Callan Mulvey,David Wenham
41513,29,"['Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays', 'Sofía Vergara', 'Tim Gunn']",Hank Azaria,Neil Patrick Harris,Jayma Mays,Sofía Vergara,Tim Gunn
13700,21,"['Roseanne Barr', 'Judi Dench', 'Jennifer Tilly', 'Steve Buscemi', 'G. W. Bailey']",Roseanne Barr,Judi Dench,Jennifer Tilly,Steve Buscemi,G. W. Bailey
262504,34,"['Shailene Woodley', 'Theo James', 'Zoë Kravitz', 'Miles Teller', 'Naomi Watts']",Shailene Woodley,Theo James,Zoë Kravitz,Miles Teller,Naomi Watts
39254,172,"['Hugh Jackman', 'Dakota Goyo', 'Evangeline Lilly', 'Anthony Mackie', 'Kevin Durand']",Hugh Jackman,Dakota Goyo,Evangeline Lilly,Anthony Mackie,Kevin Durand
77931,32,"['Hank Azaria', 'Neil Patrick Harris', 'Brendan Gleeson', 'Jayma Mays', 'Jonathan Winters']",Hank Azaria,Neil Patrick Harris,Brendan Gleeson,Jayma Mays,Jonathan Winters
1639,16,"['Sandra Bullock', 'Jason Patric', 'Willem Dafoe', 'Temuera Morrison', 'Mike Hagerty']",Sandra Bullock,Jason Patric,Willem Dafoe,Temuera Morrison,Mike Hagerty
80274,20,"['Asa Butterfield', 'Harrison Ford', 'Hailee Steinfeld', 'Abigail Breslin', 'Ben Kingsley']",Asa Butterfield,Harrison Ford,Hailee Steinfeld,Abigail Breslin,Ben Kingsley
1571,23,"['Bruce Willis', 'Justin Long', 'Timothy Olyphant', 'Cliff Curtis', 'Maggie Q']",Bruce Willis,Justin Long,Timothy Olyphant,Cliff Curtis,Maggie Q
120,26,"['Elijah Wood', 'Ian McKellen', 'Cate Blanchett', 'Orlando Bloom', 'Sean Bean']",Elijah Wood,Ian McKellen,Cate Blanchett,Orlando Bloom,Sean Bean
10204,26,"['Jackie Chan', 'Steve Coogan', 'Cécile de France', 'Robert Fyfe', 'Jim Broadbent']",Jackie Chan,Steve Coogan,Cécile de France,Robert Fyfe,Jim Broadbent
8489,56,"['Will Smith', 'Jamie Foxx', 'Jon Voight', 'Mario Van Peebles', 'Ron Silver']",Will Smith,Jamie Foxx,Jon Voight,Mario Van Peebles,Ron Silver
10588,11,"['Mike Myers', 'Dakota Fanning', 'Spencer Breslin', 'Kelly Preston', 'Alec Baldwin']",Mike Myers,Dakota Fanning,Spencer Breslin,Kelly Preston,Alec Baldwin
2048,21,"['Will Smith', 'Bridget Moynahan', 'Alan Tudyk', 'James Cromwell', 'Bruce Greenwood']",Will Smith,Bridget Moynahan,Alan Tudyk,James Cromwell,Bruce Greenwood
1495,20,"['Orlando Bloom', 'Eva Green', 'Jeremy Irons', 'Marton Csokas', 'Brendan Gleeson']",Orlando Bloom,Eva Green,Jeremy Irons,Marton Csokas,Brendan Gleeson
10137,18,"['Michael J. Fox', 'Geena Davis', 'Hugh Laurie', 'Jonathan Lipnicki', 'Nathan Lane']",Michael J. Fox,Geena Davis,Hugh Laurie,Jonathan Lipnicki,Nathan Lane
10198,23,"['Anika Noni Rose', 'Bruno Campos', 'Keith David', 'Michael-Leon Wooley', 'Jennifer Cody']",Anika Noni Rose,Bruno Campos,Keith David,Michael-Leon Wooley,Jennifer Cody
